userId,productId,viewedAt,duration,source
USR00137,PRD02756,2023-06-01,384,direct
USR00137,PRD02305,2021-08-17,337,homepage
USR00137,PRD00642,2023-10-15,436,ad
USR00137,PRD00834,2024-07-19,333,email
USR00138,PRD00318,2022-07-13,142,homepage
USR00138,PRD01977,2025-05-17,59,recommendation
USR00138,PRD02061,2022-11-26,383,search
USR00138,PRD00781,2021-07-31,232,social
USR00138,PRD01049,2022-03-30,423,email
USR00138,PRD00302,2025-11-05,82,homepage
USR00139,PRD02832,2023-11-10,562,social
USR00139,PRD01121,2023-01-04,510,email
USR00139,PRD02700,2024-10-08,332,search
USR00139,PRD00678,2024-07-13,469,ad
USR00139,PRD01440,2024-09-30,563,ad
USR00139,PRD02468,2021-01-16,68,search
USR00140,PRD00301,2024-01-04,110,social
USR00140,PRD01371,2025-09-27,34,recommendation
USR00141,PRD02218,2022-11-19,577,social
USR00141,PRD00938,2025-01-18,49,social
USR00141,PRD00640,2021-07-27,16,email
USR00142,PRD02804,2021-03-24,523,email
USR00142,PRD02023,2024-04-18,571,search
USR00143,PRD01218,2022-11-21,422,homepage
USR00143,PRD01126,2023-08-19,249,email
USR00143,PRD00686,2025-02-21,569,homepage
USR00143,PRD00250,2021-03-17,591,homepage
USR00143,PRD00155,2023-05-09,225,homepage
USR00143,PRD02285,2023-02-08,111,email
USR00143,PRD00211,2021-11-13,162,homepage
USR00143,PRD01846,2025-05-18,283,direct
USR00144,PRD02865,2025-07-01,95,email
USR00144,PRD02268,2024-09-25,192,direct
USR00144,PRD01918,2023-06-24,79,ad
USR00145,PRD01458,2024-11-24,31,ad
USR00146,PRD02885,2024-09-22,574,ad
USR00146,PRD00946,2021-12-13,367,direct
USR00147,PRD00372,2021-11-08,88,homepage
USR00147,PRD02944,2024-10-21,563,homepage
USR00147,PRD00196,2023-11-06,259,homepage
USR00147,PRD02547,2025-12-26,203,homepage
USR00147,PRD01172,2023-06-04,152,homepage
USR00147,PRD01675,2025-11-17,262,homepage
USR00148,PRD00044,2025-07-24,39,ad
USR00148,PRD02854,2021-08-04,500,recommendation
USR00148,PRD00694,2023-01-12,107,recommendation
USR00148,PRD02831,2022-06-21,496,homepage
USR00148,PRD02250,2022-02-15,232,ad
USR00149,PRD01638,2023-09-02,46,email
USR00149,PRD01747,2021-11-29,534,search
USR00149,PRD02794,2025-11-25,598,recommendation
USR00149,PRD01670,2021-02-08,354,homepage
USR00150,PRD02598,2022-10-02,15,social
USR00150,PRD02589,2022-08-28,514,ad
USR00150,PRD01816,2025-05-04,116,search
USR00150,PRD00152,2021-10-21,460,recommendation
USR00150,PRD02029,2024-02-17,553,email
USR00151,PRD02768,2023-10-15,563,search
USR00151,PRD00494,2023-06-08,292,social
USR00151,PRD00204,2021-09-15,317,ad
USR00151,PRD02220,2022-01-31,526,social
USR00151,PRD01786,2025-11-21,393,recommendation
USR00151,PRD00788,2024-08-12,409,direct
USR00151,PRD01935,2025-12-02,414,homepage
USR00152,PRD00674,2025-01-02,560,email
USR00152,PRD00530,2023-08-12,368,ad
USR00152,PRD01864,2024-07-24,226,search
USR00152,PRD02281,2025-11-08,187,direct
USR00152,PRD02533,2021-08-08,208,search
USR00152,PRD00918,2022-05-27,576,email
USR00152,PRD00245,2023-07-09,587,homepage
USR00152,PRD01999,2022-08-04,418,direct
USR00153,PRD00652,2021-12-03,143,recommendation
USR00153,PRD01106,2022-09-10,389,ad
USR00153,PRD02664,2025-08-09,257,social
USR00154,PRD02691,2022-02-05,144,email
USR00154,PRD01685,2024-03-03,110,social
USR00154,PRD01976,2023-03-04,587,email
USR00154,PRD00807,2022-02-06,8,homepage
USR00154,PRD01180,2021-07-08,326,ad
USR00154,PRD02854,2024-06-25,579,recommendation
USR00154,PRD01107,2024-04-21,447,email
USR00155,PRD02189,2024-09-16,323,email
USR00155,PRD00437,2025-12-31,416,email
USR00155,PRD01524,2025-03-12,401,social
USR00155,PRD02722,2022-08-11,527,recommendation
USR00155,PRD02615,2023-05-23,318,direct
USR00156,PRD02984,2021-02-09,523,social
USR00156,PRD02458,2025-03-21,60,social
USR00156,PRD00334,2022-10-31,331,search
USR00156,PRD02722,2023-02-17,305,search
USR00157,PRD00882,2024-09-14,368,direct
USR00157,PRD01572,2024-10-28,172,email
USR00157,PRD01155,2024-10-21,53,social
USR00157,PRD01445,2024-12-10,588,recommendation
USR00158,PRD00371,2022-09-05,380,email
USR00158,PRD00567,2024-08-02,167,social
USR00158,PRD00411,2023-02-15,40,direct
USR00158,PRD01330,2024-06-25,434,search
USR00158,PRD01329,2021-10-13,398,email
USR00158,PRD00326,2025-12-16,431,social
USR00159,PRD01877,2024-02-05,77,social
USR00159,PRD02036,2023-03-10,471,direct
USR00159,PRD02791,2025-03-28,230,search
USR00159,PRD01248,2024-01-29,99,homepage
USR00159,PRD01085,2025-06-06,505,ad
USR00159,PRD02421,2023-02-03,441,search
USR00159,PRD01329,2024-10-05,23,direct
USR00159,PRD00634,2025-09-23,52,email
USR00160,PRD00259,2022-10-08,468,homepage
USR00160,PRD00103,2022-01-04,262,direct
USR00160,PRD02767,2021-08-20,32,recommendation
USR00160,PRD00880,2023-02-13,159,email
USR00160,PRD00832,2024-04-29,403,homepage
USR00160,PRD02285,2022-10-29,445,social
USR00161,PRD01485,2024-08-13,221,email
USR00162,PRD01416,2023-04-27,411,recommendation
USR00162,PRD01153,2023-12-05,112,social
USR00162,PRD00223,2021-08-12,115,email
USR00163,PRD01939,2023-12-26,133,direct
USR00164,PRD00439,2023-09-05,435,recommendation
USR00164,PRD00985,2024-09-19,449,search
USR00165,PRD01919,2023-01-02,147,recommendation
USR00165,PRD01903,2024-11-17,375,search
USR00165,PRD01969,2025-06-05,76,homepage
USR00165,PRD02528,2023-07-03,176,recommendation
USR00165,PRD02228,2025-02-19,564,email
USR00165,PRD00439,2022-05-12,144,direct
USR00165,PRD00713,2025-06-01,531,email
USR00166,PRD01025,2021-11-05,533,social
USR00166,PRD00109,2021-02-16,384,email
USR00166,PRD01920,2022-09-13,75,ad
USR00166,PRD02127,2021-10-20,581,recommendation
USR00166,PRD02721,2022-02-28,45,recommendation
USR00166,PRD00153,2022-07-25,282,social
USR00167,PRD02319,2021-05-14,487,homepage
USR00167,PRD00183,2021-02-14,578,email
USR00167,PRD02961,2022-10-26,499,social
USR00167,PRD01901,2024-03-28,508,ad
USR00168,PRD01145,2021-07-18,328,email
USR00169,PRD00544,2024-07-01,594,recommendation
USR00169,PRD00841,2021-10-30,82,recommendation
USR00169,PRD02934,2025-09-05,436,email
USR00169,PRD02624,2024-01-05,154,social
USR00169,PRD00749,2025-03-17,500,homepage
USR00170,PRD02584,2025-11-28,499,homepage
USR00171,PRD01837,2021-03-06,500,homepage
USR00171,PRD01156,2024-02-20,336,ad
USR00171,PRD01713,2023-09-16,344,social
USR00171,PRD01260,2024-08-24,585,social
USR00172,PRD02617,2021-04-26,494,recommendation
USR00173,PRD01808,2022-12-09,463,ad
USR00173,PRD02315,2021-11-16,508,search
USR00173,PRD02920,2023-11-02,387,recommendation
USR00173,PRD00782,2025-02-18,82,email
USR00174,PRD01426,2021-04-26,303,homepage
USR00174,PRD01221,2025-09-20,281,social
USR00174,PRD01191,2023-04-01,451,direct
USR00174,PRD00454,2024-07-20,114,email
USR00174,PRD01889,2021-07-02,422,homepage
USR00174,PRD00970,2021-04-25,192,ad
USR00174,PRD01152,2023-11-12,163,social
USR00175,PRD00868,2024-11-12,192,search
USR00175,PRD00526,2025-01-06,510,homepage
USR00176,PRD01967,2022-11-20,174,homepage
USR00176,PRD01673,2021-12-29,325,recommendation
USR00176,PRD01211,2023-12-24,233,search
USR00176,PRD01297,2025-12-19,182,direct
USR00176,PRD00573,2024-03-11,225,search
USR00176,PRD00452,2021-07-16,505,social
USR00177,PRD02195,2025-04-26,375,search
USR00177,PRD01226,2022-12-17,66,direct
USR00177,PRD02242,2023-01-02,275,social
USR00177,PRD02665,2021-06-09,148,ad
USR00177,PRD01188,2025-02-28,565,email
USR00177,PRD01774,2024-02-22,59,direct
USR00177,PRD00239,2021-08-12,352,email
USR00178,PRD00473,2022-07-02,221,email
USR00178,PRD01892,2021-02-07,110,recommendation
USR00178,PRD00886,2023-11-17,167,direct
USR00178,PRD00060,2025-01-12,315,ad
USR00179,PRD01653,2022-02-20,331,social
USR00179,PRD01365,2021-09-19,98,ad
USR00179,PRD00368,2021-04-17,130,email
USR00179,PRD02464,2024-12-19,177,search
USR00179,PRD01881,2023-09-08,44,recommendation
USR00180,PRD01959,2025-01-28,156,social
USR00180,PRD01923,2023-02-06,201,homepage
USR00180,PRD00881,2025-06-28,344,email
USR00180,PRD01495,2023-07-14,204,ad
USR00180,PRD00625,2024-04-19,317,email
USR00180,PRD00118,2021-09-06,158,direct
USR00180,PRD02101,2025-08-24,552,direct
USR00180,PRD01067,2022-12-02,194,ad
USR00181,PRD02872,2024-04-06,241,homepage
USR00181,PRD02051,2024-06-10,273,email
USR00181,PRD02992,2022-01-04,441,social
USR00181,PRD01962,2021-04-12,490,ad
USR00181,PRD02914,2022-01-08,474,social
USR00181,PRD00044,2024-01-24,501,homepage
USR00181,PRD00841,2024-09-05,197,social
USR00182,PRD02927,2023-02-10,493,direct
USR00182,PRD01464,2021-05-03,463,social
USR00183,PRD02837,2023-11-19,544,email
USR00183,PRD01414,2022-12-14,578,social
USR00183,PRD02546,2025-03-30,122,direct
USR00183,PRD00841,2025-09-22,340,recommendation
USR00184,PRD02894,2023-04-07,357,homepage
USR00184,PRD00570,2023-12-01,586,email
USR00184,PRD01401,2022-04-04,258,social
USR00184,PRD02721,2025-05-18,418,social
USR00184,PRD02277,2023-05-19,68,search
USR00184,PRD00193,2021-12-02,352,email
USR00184,PRD02762,2024-08-25,543,homepage
USR00185,PRD02833,2023-05-18,590,social
USR00185,PRD01818,2025-05-06,96,recommendation
USR00185,PRD01777,2023-11-25,592,social
USR00185,PRD02500,2023-03-20,206,homepage
USR00185,PRD01912,2023-08-06,350,recommendation
USR00185,PRD00067,2025-11-14,341,recommendation
USR00185,PRD01469,2021-03-23,562,direct
USR00185,PRD00794,2025-03-24,273,social
USR00186,PRD00012,2022-03-02,410,ad
USR00186,PRD00521,2024-02-08,337,recommendation
USR00186,PRD01157,2022-09-29,271,email
USR00186,PRD02318,2025-08-30,133,social
USR00186,PRD02968,2024-05-10,498,search
USR00187,PRD01654,2023-12-06,585,social
USR00187,PRD00511,2021-10-20,97,search
USR00187,PRD02924,2024-01-11,329,social
USR00188,PRD00897,2025-08-02,215,social
USR00188,PRD02599,2024-11-17,172,ad
USR00188,PRD02433,2023-01-28,453,direct
USR00188,PRD02217,2025-03-01,400,ad
USR00188,PRD02901,2022-12-12,23,ad
USR00188,PRD02460,2022-12-08,139,recommendation
USR00189,PRD00872,2021-05-04,546,search
USR00189,PRD00203,2021-03-14,42,homepage
USR00189,PRD02829,2024-01-26,117,search
USR00189,PRD01854,2022-07-13,117,homepage
USR00189,PRD01776,2024-08-28,54,search
USR00189,PRD02534,2021-07-03,59,homepage
USR00189,PRD00302,2021-10-12,544,search
USR00190,PRD02735,2024-07-07,150,social
USR00190,PRD02898,2025-07-01,315,ad
USR00190,PRD02673,2025-02-02,293,ad
USR00190,PRD01850,2022-06-06,396,ad
USR00190,PRD00662,2021-12-30,420,ad
USR00190,PRD02544,2023-03-04,296,search
USR00190,PRD02042,2023-03-01,253,social
USR00190,PRD01596,2022-04-02,94,social
USR00191,PRD00932,2022-06-07,348,direct
USR00191,PRD01492,2022-10-06,315,ad
USR00191,PRD01932,2021-01-25,430,search
USR00191,PRD02589,2023-10-10,517,search
USR00191,PRD01500,2022-09-29,9,email
USR00191,PRD00462,2021-12-12,540,social
USR00191,PRD02433,2025-04-22,503,social
USR00192,PRD00448,2021-06-15,507,direct
USR00193,PRD00589,2021-06-17,348,social
USR00193,PRD02105,2023-08-19,243,search
USR00193,PRD01131,2022-10-19,46,direct
USR00193,PRD00949,2025-02-27,259,search
USR00193,PRD01518,2021-10-03,220,recommendation
USR00193,PRD00694,2024-10-25,336,homepage
USR00193,PRD00744,2021-10-31,40,social
USR00194,PRD00759,2024-10-30,514,ad
USR00194,PRD01278,2024-05-26,251,social
USR00195,PRD02461,2021-04-17,12,direct
USR00195,PRD00397,2021-07-10,138,social
USR00196,PRD00222,2025-05-15,105,ad
USR00196,PRD02965,2023-10-12,148,ad
USR00196,PRD00911,2022-06-18,271,email
USR00196,PRD02967,2023-10-19,503,direct
USR00196,PRD02865,2024-07-10,592,direct
USR00197,PRD00671,2025-04-15,412,social
USR00197,PRD02410,2025-11-25,49,social
USR00197,PRD00642,2025-12-22,418,ad
USR00197,PRD02096,2021-06-24,330,recommendation
USR00197,PRD00623,2022-05-02,560,homepage
USR00197,PRD02386,2021-06-13,431,social
USR00198,PRD02864,2022-07-28,596,ad
USR00199,PRD02441,2024-01-29,73,email
USR00199,PRD00015,2024-08-23,22,search
USR00200,PRD02479,2021-08-22,593,direct
USR00200,PRD01907,2023-07-07,13,ad
USR00200,PRD01846,2022-09-03,282,homepage
USR00200,PRD02579,2024-09-29,270,email
USR00200,PRD02572,2025-02-13,524,ad
USR00200,PRD00584,2021-06-27,482,direct
USR00201,PRD02278,2025-06-10,584,search
USR00201,PRD01162,2023-01-14,379,search
USR00201,PRD01447,2023-04-22,322,direct
USR00201,PRD02804,2024-10-01,168,search
USR00202,PRD01146,2022-07-04,436,recommendation
USR00202,PRD00633,2023-12-08,355,social
USR00202,PRD01515,2021-10-23,353,homepage
USR00203,PRD01173,2021-10-07,58,ad
USR00203,PRD02622,2024-03-04,16,recommendation
USR00203,PRD00628,2024-09-20,361,social
USR00204,PRD00955,2021-12-27,589,search
USR00204,PRD00769,2025-01-17,494,ad
USR00204,PRD02273,2021-03-18,496,email
USR00204,PRD00552,2021-11-15,286,recommendation
USR00204,PRD00448,2022-07-27,413,homepage
USR00205,PRD00751,2023-08-09,536,social
USR00205,PRD02886,2025-02-21,294,recommendation
USR00205,PRD02558,2022-03-25,30,recommendation
USR00205,PRD00034,2023-06-14,572,email
USR00206,PRD02169,2025-01-08,328,homepage
USR00206,PRD01428,2023-09-28,176,recommendation
USR00206,PRD02438,2021-11-15,385,social
USR00206,PRD02065,2023-08-20,432,recommendation
USR00206,PRD00081,2025-04-06,49,ad
USR00206,PRD02876,2023-03-20,591,email
USR00207,PRD01788,2024-06-11,30,search
USR00207,PRD01675,2022-08-26,287,direct
USR00207,PRD00561,2025-01-13,245,ad
USR00207,PRD02953,2023-07-17,14,search
USR00207,PRD02655,2022-08-19,76,recommendation
USR00208,PRD00270,2025-02-13,50,ad
USR00208,PRD01425,2025-05-19,118,email
USR00208,PRD01998,2022-11-04,486,ad
USR00208,PRD02110,2025-09-12,391,search
USR00208,PRD02658,2021-11-09,248,ad
USR00208,PRD01526,2025-08-30,517,ad
USR00209,PRD01552,2023-02-23,167,email
USR00209,PRD02510,2021-04-13,92,search
USR00209,PRD02513,2023-06-03,251,ad
USR00209,PRD00673,2022-04-23,402,ad
USR00209,PRD00650,2023-02-05,197,email
USR00209,PRD02148,2023-06-09,222,search
USR00209,PRD01853,2021-05-05,127,direct
USR00209,PRD02564,2022-03-08,131,direct
USR00210,PRD02283,2024-02-08,461,social
USR00210,PRD00208,2025-12-25,255,homepage
USR00210,PRD02713,2025-01-10,142,homepage
USR00210,PRD00405,2023-05-19,318,social
USR00210,PRD01378,2023-12-30,416,recommendation
USR00210,PRD02352,2021-06-09,510,search
USR00210,PRD01319,2024-01-30,20,homepage
USR00211,PRD01979,2025-06-12,101,direct
USR00212,PRD01713,2021-03-25,120,search
USR00212,PRD02538,2024-06-11,360,social
USR00212,PRD01940,2021-12-10,278,recommendation
USR00212,PRD00259,2025-04-25,94,direct
USR00212,PRD00326,2025-04-12,253,social
USR00213,PRD02945,2022-04-21,16,ad
USR00213,PRD00868,2025-07-29,84,ad
USR00213,PRD00256,2023-01-27,104,ad
USR00213,PRD02363,2023-03-01,551,search
USR00213,PRD01273,2025-02-14,444,ad
USR00213,PRD02392,2024-11-20,121,search
USR00213,PRD01821,2025-01-03,397,recommendation
USR00213,PRD00972,2025-07-16,156,email
USR00214,PRD00432,2022-08-04,195,recommendation
USR00214,PRD00901,2024-01-08,151,direct
USR00214,PRD00609,2022-06-12,287,ad
USR00214,PRD00768,2024-03-21,348,search
USR00215,PRD00985,2024-01-24,309,search
USR00215,PRD00172,2025-05-17,185,recommendation
USR00215,PRD00123,2024-05-16,497,recommendation
USR00215,PRD00753,2025-01-18,409,search
USR00215,PRD02825,2023-03-25,425,recommendation
USR00215,PRD02832,2022-07-06,226,search
USR00216,PRD00914,2024-08-02,7,social
USR00216,PRD01680,2022-05-05,456,email
USR00217,PRD00256,2025-04-25,89,social
USR00217,PRD01082,2021-12-20,169,social
USR00217,PRD01467,2021-09-25,183,search
USR00217,PRD01276,2025-05-28,210,homepage
USR00217,PRD02900,2021-01-18,10,email
USR00218,PRD00950,2021-05-03,330,search
USR00218,PRD01104,2023-06-20,560,homepage
USR00218,PRD01924,2023-09-30,205,recommendation
USR00219,PRD01898,2024-12-10,210,direct
USR00219,PRD02598,2022-08-04,439,direct
USR00219,PRD01296,2021-10-27,448,email
USR00219,PRD02673,2024-10-07,324,social
USR00219,PRD02452,2024-02-06,534,homepage
USR00219,PRD01386,2025-01-22,97,social
USR00220,PRD01844,2023-06-25,257,email
USR00220,PRD01766,2023-04-11,19,email
USR00221,PRD01512,2024-05-07,214,ad
USR00221,PRD01878,2023-10-04,168,recommendation
USR00221,PRD01306,2023-07-10,293,recommendation
USR00222,PRD01433,2022-03-07,389,email
USR00222,PRD00136,2023-12-16,424,search
USR00223,PRD02092,2024-05-08,594,recommendation
USR00223,PRD00022,2024-07-28,83,social
USR00223,PRD01502,2021-06-30,305,ad
USR00223,PRD02371,2023-05-22,564,email
USR00223,PRD00797,2023-03-17,561,ad
USR00224,PRD01297,2023-02-22,93,social
USR00224,PRD02482,2024-10-01,70,direct
USR00224,PRD00962,2022-08-08,207,direct
USR00224,PRD00379,2025-01-21,396,ad
USR00224,PRD01930,2023-01-26,336,direct
USR00225,PRD02628,2022-03-03,114,search
USR00226,PRD02169,2025-05-06,562,social
USR00226,PRD00749,2024-06-20,377,email
USR00226,PRD00785,2023-07-22,489,homepage
USR00226,PRD01635,2025-03-26,501,social
USR00227,PRD00396,2024-04-14,425,homepage
USR00228,PRD00834,2021-07-14,274,homepage
USR00228,PRD00422,2021-07-23,186,recommendation
USR00228,PRD00991,2022-07-09,15,recommendation
USR00229,PRD01110,2024-07-18,305,search
USR00229,PRD01876,2025-12-20,137,ad
USR00229,PRD00364,2025-09-27,79,ad
USR00229,PRD00506,2021-12-26,332,social
USR00229,PRD01550,2025-05-23,411,ad
USR00230,PRD02352,2025-05-12,366,email
USR00230,PRD00402,2021-09-11,221,social
USR00230,PRD00783,2025-01-03,364,homepage
USR00230,PRD00179,2021-05-25,226,ad
USR00230,PRD01649,2022-03-20,224,social
USR00230,PRD01367,2024-04-26,503,ad
USR00230,PRD01491,2023-09-03,490,social
USR00230,PRD02462,2025-03-17,500,ad
USR00231,PRD02943,2025-11-25,400,search
USR00231,PRD00690,2023-06-16,434,recommendation
USR00231,PRD00463,2025-05-01,267,direct
USR00231,PRD02440,2021-11-24,323,direct
USR00231,PRD00443,2021-01-15,66,ad
USR00231,PRD02358,2023-04-20,41,search
USR00231,PRD01115,2021-06-23,529,search
USR00231,PRD02589,2022-05-09,427,email
USR00232,PRD00145,2023-04-19,400,ad
USR00232,PRD01747,2021-06-28,12,ad
USR00232,PRD00693,2025-03-31,45,search
USR00233,PRD02872,2023-07-13,284,recommendation
USR00233,PRD00465,2024-10-11,522,direct
USR00234,PRD01081,2023-07-04,474,homepage
USR00234,PRD00289,2021-04-29,113,search
USR00234,PRD02986,2021-03-05,420,search
USR00234,PRD00012,2022-04-19,11,direct
USR00235,PRD02394,2023-08-28,234,email
USR00235,PRD00180,2023-03-08,122,homepage
USR00235,PRD01141,2022-11-02,381,recommendation
USR00235,PRD00476,2024-04-01,380,search
USR00235,PRD00911,2025-05-30,135,homepage
USR00235,PRD02646,2021-09-30,436,email
USR00236,PRD00176,2024-05-17,558,search
USR00236,PRD00497,2023-09-07,59,ad
USR00236,PRD02565,2024-11-12,368,email
USR00236,PRD02331,2025-03-14,307,social
USR00236,PRD02968,2025-02-05,42,recommendation
USR00236,PRD01335,2023-06-25,564,ad
USR00237,PRD02015,2021-08-31,269,direct
USR00237,PRD00861,2022-12-26,79,homepage
USR00237,PRD00055,2021-04-06,290,ad
USR00237,PRD02924,2022-12-07,131,recommendation
USR00237,PRD02084,2021-12-28,565,recommendation
USR00238,PRD01606,2022-11-07,449,social
USR00238,PRD02967,2023-01-28,566,ad
USR00238,PRD01592,2024-06-22,499,ad
USR00238,PRD02575,2022-06-10,276,ad
USR00239,PRD00121,2021-11-04,467,social
USR00239,PRD02523,2021-07-18,84,email
USR00239,PRD02974,2022-09-23,345,ad
USR00239,PRD01789,2021-08-10,535,recommendation
USR00240,PRD00675,2021-02-16,387,recommendation
USR00240,PRD00154,2022-07-04,525,homepage
USR00241,PRD01434,2024-08-03,479,email
USR00241,PRD02205,2021-09-28,356,recommendation
USR00241,PRD00277,2022-04-03,178,search
USR00241,PRD01163,2024-10-29,443,search
USR00241,PRD01957,2023-09-01,580,ad
USR00242,PRD02297,2025-09-19,296,homepage
USR00242,PRD02470,2024-11-15,236,social
USR00243,PRD02652,2023-06-22,565,ad
USR00243,PRD01061,2023-06-25,424,ad
USR00243,PRD01430,2021-01-05,353,recommendation
USR00243,PRD02048,2023-02-09,512,recommendation
USR00243,PRD01093,2024-08-28,349,homepage
USR00243,PRD00336,2022-05-19,517,ad
USR00244,PRD01966,2023-12-02,134,homepage
USR00244,PRD01750,2021-12-31,511,direct
USR00244,PRD02644,2024-02-25,283,direct
USR00244,PRD00605,2024-07-21,212,ad
USR00244,PRD01949,2024-09-17,308,search
USR00244,PRD01283,2024-07-14,97,email
USR00244,PRD02889,2021-05-27,454,recommendation
USR00245,PRD02673,2025-10-12,243,homepage
USR00245,PRD00600,2024-02-09,202,email
USR00245,PRD00451,2022-02-09,538,search
USR00245,PRD01264,2022-01-09,21,direct
USR00245,PRD00220,2021-09-26,564,email
USR00245,PRD02691,2022-05-13,296,direct
USR00245,PRD00022,2022-02-19,423,homepage
USR00245,PRD01981,2024-07-08,348,email
USR00246,PRD02372,2022-12-09,159,homepage
USR00246,PRD02989,2025-09-08,306,homepage
USR00246,PRD02448,2022-03-31,153,email
USR00247,PRD01057,2024-12-13,343,ad
USR00247,PRD00626,2025-10-06,57,social
USR00247,PRD00546,2023-05-17,31,email
USR00247,PRD01426,2024-05-01,531,direct
USR00247,PRD00434,2023-07-03,228,search
USR00247,PRD00404,2023-06-14,31,search
USR00247,PRD02913,2025-09-19,135,recommendation
USR00247,PRD02957,2021-01-30,199,email
