productId,userId,score,algorithm,generatedAt
PRD02169,USR00049,0.9536,pagerank,2023-07-13
PRD00711,USR01109,0.6793,hybrid,2024-07-02
PRD01022,USR01240,0.8005,collaborative,2023-03-26
PRD01499,USR01392,0.8747,content-based,2025-03-12
PRD02931,USR00806,0.9313,collaborative,2024-03-13
PRD02349,USR00048,0.6568,collaborative,2023-06-14
PRD01867,USR01151,0.6368,hybrid,2025-05-27
PRD01877,USR00086,0.705,node-similarity,2023-05-22
PRD00280,USR00843,0.9975,hybrid,2025-06-11
PRD01633,USR01158,0.898,hybrid,2025-01-27
PRD00681,USR01203,0.7911,pagerank,2023-12-08
PRD00356,USR01069,0.9666,collaborative,2023-05-31
PRD02130,USR00868,0.6046,hybrid,2025-07-11
PRD01669,USR00637,0.6015,collaborative,2023-08-09
PRD00259,USR00506,0.9721,hybrid,2024-10-28
PRD01715,USR00730,0.8206,content-based,2023-07-18
PRD00452,USR00169,0.6551,hybrid,2024-03-07
PRD01497,USR00424,0.5213,hybrid,2024-03-17
PRD02788,USR01074,0.9993,pagerank,2024-04-02
PRD02177,USR01297,0.989,hybrid,2025-08-29
PRD01149,USR00849,0.8124,content-based,2024-08-30
PRD02536,USR00778,0.783,hybrid,2023-07-06
PRD02992,USR00007,0.7726,content-based,2023-02-02
PRD00042,USR01486,0.7971,content-based,2023-11-19
PRD01400,USR01165,0.6111,node-similarity,2025-05-13
PRD02076,USR01417,0.5831,node-similarity,2023-06-03
PRD02949,USR01319,0.9567,pagerank,2025-12-10
PRD00156,USR01401,0.8639,node-similarity,2025-08-02
PRD01173,USR01248,0.9814,node-similarity,2023-09-14
PRD02731,USR00780,0.7606,pagerank,2025-09-17
PRD00835,USR00566,0.6768,pagerank,2025-03-09
PRD01842,USR00132,0.9508,hybrid,2023-01-11
PRD01429,USR00609,0.9669,collaborative,2024-12-20
PRD00812,USR00150,0.8593,content-based,2025-09-19
PRD01426,USR01022,0.902,hybrid,2023-11-12
PRD00626,USR00695,0.8638,collaborative,2024-01-24
PRD00310,USR01137,0.7736,node-similarity,2024-12-08
PRD00741,USR01215,0.9281,pagerank,2025-08-06
PRD00260,USR00138,0.5309,node-similarity,2024-11-30
PRD00280,USR00729,0.8315,collaborative,2023-08-29
PRD01335,USR00527,0.6096,content-based,2024-10-12
PRD02108,USR01079,0.5001,node-similarity,2024-06-30
PRD02859,USR00299,0.6933,collaborative,2025-01-25
PRD01057,USR00377,0.596,hybrid,2023-10-01
PRD02578,USR00718,0.5901,content-based,2025-12-23
PRD00539,USR00244,0.6846,collaborative,2024-08-13
PRD00378,USR00064,0.9544,node-similarity,2023-01-26
PRD01838,USR01085,0.7005,collaborative,2023-08-29
PRD01978,USR00834,0.7032,pagerank,2025-05-22
PRD02861,USR00577,0.764,node-similarity,2023-06-19
PRD01578,USR00319,0.6996,collaborative,2024-09-30
PRD02867,USR00671,0.7549,collaborative,2024-05-28
PRD01372,USR01267,0.5977,hybrid,2024-11-08
PRD00989,USR00460,0.6116,node-similarity,2023-10-24
PRD02176,USR00204,0.9736,pagerank,2025-01-28
PRD02681,USR00637,0.7118,content-based,2024-05-17
PRD01193,USR00236,0.6518,content-based,2024-06-21
PRD02839,USR01230,0.671,pagerank,2024-06-09
PRD01322,USR00113,0.8092,hybrid,2023-09-24
PRD00862,USR00009,0.9516,collaborative,2023-09-30
PRD01826,USR00623,0.5788,collaborative,2024-05-23
PRD00978,USR01055,0.5487,collaborative,2024-01-28
PRD00227,USR00783,0.5115,content-based,2024-02-16
PRD00647,USR00444,0.6099,node-similarity,2023-03-27
PRD01608,USR00271,0.9368,content-based,2025-12-01
PRD00782,USR00194,0.8929,collaborative,2025-08-26
PRD00540,USR00495,0.5316,hybrid,2024-07-25
PRD01692,USR01339,0.7444,hybrid,2025-10-02
PRD02855,USR00794,0.6718,content-based,2024-11-27
PRD00706,USR01274,0.6213,hybrid,2025-12-13
PRD00575,USR01277,0.5306,content-based,2023-03-26
PRD02621,USR01452,0.6917,pagerank,2024-07-12
PRD01555,USR01211,0.9603,hybrid,2025-01-19
PRD00739,USR01405,0.8518,hybrid,2025-04-08
PRD00744,USR00805,0.8553,node-similarity,2025-06-04
PRD00063,USR00125,0.5447,content-based,2025-06-22
PRD01207,USR00686,0.7608,collaborative,2023-08-22
PRD00775,USR00818,0.8537,node-similarity,2024-04-09
PRD01724,USR01133,0.9867,collaborative,2023-09-15
PRD01365,USR00280,0.6563,pagerank,2025-08-19
PRD00582,USR00660,0.5887,pagerank,2025-07-24
PRD02434,USR00759,0.6218,node-similarity,2025-03-02
PRD01455,USR00722,0.7988,collaborative,2025-01-02
PRD00880,USR00427,0.5416,node-similarity,2023-01-07
PRD02127,USR01392,0.8302,node-similarity,2023-04-18
PRD00936,USR00892,0.9199,collaborative,2025-10-15
PRD02305,USR00601,0.61,collaborative,2025-12-24
PRD00396,USR00179,0.8144,hybrid,2023-05-05
PRD01298,USR00951,0.6973,node-similarity,2024-08-09
PRD01363,USR00921,0.6989,content-based,2024-07-05
PRD02450,USR00722,0.7336,node-similarity,2024-08-23
PRD01041,USR00143,0.8088,collaborative,2023-01-19
PRD01595,USR00687,0.6169,pagerank,2023-07-09
PRD01699,USR01166,0.9218,hybrid,2023-09-17
PRD01020,USR00778,0.6065,node-similarity,2023-07-30
PRD00105,USR00235,0.9465,pagerank,2025-11-24
PRD02603,USR00884,0.6795,node-similarity,2025-12-22
PRD00942,USR01021,0.9951,collaborative,2025-05-15
PRD02625,USR00063,0.7771,node-similarity,2024-10-30
PRD01678,USR01496,0.5087,hybrid,2024-03-23
PRD02982,USR00908,0.6901,content-based,2025-04-01
PRD00265,USR01118,0.888,pagerank,2023-07-03
PRD02309,USR00933,0.6428,collaborative,2025-07-22
PRD01395,USR00239,0.5432,hybrid,2023-02-19
PRD00965,USR00623,0.5075,content-based,2025-06-18
PRD01057,USR00892,0.6116,hybrid,2024-03-24
PRD00823,USR00902,0.7065,pagerank,2023-10-01
PRD02118,USR00103,0.749,content-based,2025-03-14
PRD01197,USR01045,0.8971,collaborative,2023-08-30
PRD01150,USR00368,0.988,hybrid,2025-10-28
PRD01062,USR00381,0.7806,node-similarity,2025-03-10
PRD02940,USR00180,0.908,collaborative,2024-02-19
PRD01802,USR00731,0.7015,hybrid,2025-06-30
PRD00598,USR00010,0.5268,pagerank,2025-04-26
PRD01376,USR00641,0.6649,collaborative,2024-03-11
PRD01665,USR01280,0.6916,collaborative,2023-01-20
PRD02074,USR00001,0.6711,node-similarity,2025-05-20
PRD02133,USR00068,0.5246,pagerank,2023-09-03
PRD02168,USR00388,0.9277,pagerank,2025-01-20
PRD00254,USR00710,0.6253,pagerank,2025-12-25
PRD02539,USR01031,0.6987,node-similarity,2025-09-17
PRD01973,USR00886,0.8526,content-based,2025-02-27
PRD02233,USR00764,0.8706,content-based,2024-12-08
PRD01866,USR01114,0.6994,hybrid,2025-10-22
PRD00498,USR01304,0.5086,node-similarity,2023-05-21
PRD00942,USR00044,0.6776,node-similarity,2023-08-21
PRD01883,USR01011,0.6023,content-based,2023-10-07
PRD00302,USR00441,0.7283,collaborative,2024-09-25
PRD00041,USR00554,0.9134,content-based,2024-02-26
PRD01235,USR01018,0.691,content-based,2024-03-11
PRD02088,USR01333,0.9583,collaborative,2024-05-26
PRD00084,USR00531,0.8296,hybrid,2025-10-11
PRD02375,USR00421,0.5924,node-similarity,2025-08-24
PRD01197,USR00665,0.834,node-similarity,2024-10-03
PRD02594,USR01141,0.8922,pagerank,2025-06-13
PRD02781,USR00232,0.7207,node-similarity,2023-10-14
PRD00827,USR00461,0.6814,pagerank,2025-02-10
PRD02328,USR00121,0.959,pagerank,2023-09-28
PRD01293,USR00919,0.5999,collaborative,2024-01-06
PRD02245,USR01328,0.7713,content-based,2024-11-22
PRD01232,USR00110,0.6059,content-based,2023-09-15
PRD01627,USR00282,0.8986,collaborative,2025-07-14
PRD02366,USR00979,0.6964,pagerank,2025-02-23
PRD02887,USR00884,0.7252,node-similarity,2024-11-12
PRD01921,USR01237,0.8744,collaborative,2023-12-24
PRD01036,USR00692,0.8993,collaborative,2025-01-12
PRD01962,USR00924,0.5811,pagerank,2023-01-04
PRD02485,USR01247,0.9627,collaborative,2025-05-25
PRD02800,USR00379,0.8691,hybrid,2023-04-16
PRD00668,USR00245,0.8118,hybrid,2023-07-02
PRD01733,USR01407,0.5154,hybrid,2023-12-14
PRD00946,USR00817,0.645,content-based,2023-03-22
PRD00663,USR00977,0.8211,pagerank,2024-07-12
PRD01873,USR00277,0.8956,hybrid,2023-11-03
PRD02048,USR00589,0.8304,hybrid,2025-10-10
PRD01750,USR00847,0.7644,hybrid,2025-07-01
PRD02361,USR00166,0.673,collaborative,2024-09-09
PRD01226,USR00362,0.6607,hybrid,2023-06-14
PRD02894,USR01253,0.9223,content-based,2023-06-07
PRD01845,USR00258,0.8699,collaborative,2024-04-29
PRD01141,USR01061,0.6672,hybrid,2024-01-20
PRD00813,USR00743,0.8638,collaborative,2024-12-26
PRD01150,USR00532,0.7716,collaborative,2024-05-08
PRD00134,USR00535,0.9834,pagerank,2024-05-26
PRD02787,USR00396,0.9912,node-similarity,2025-06-27
PRD02974,USR00815,0.6163,hybrid,2023-06-19
PRD02589,USR00536,0.5708,hybrid,2023-09-12
PRD01899,USR00666,0.9403,hybrid,2025-10-10
PRD02610,USR01499,0.9679,content-based,2023-10-29
PRD00954,USR01402,0.7483,collaborative,2023-04-25
PRD02784,USR00865,0.9622,hybrid,2023-03-26
PRD02074,USR00093,0.7367,node-similarity,2024-01-14
PRD00618,USR00903,0.7362,collaborative,2023-11-29
PRD01068,USR01265,0.6163,node-similarity,2023-01-30
PRD00408,USR01271,0.8502,node-similarity,2024-02-07
PRD02395,USR01311,0.6499,hybrid,2023-09-07
PRD02532,USR00193,0.5201,hybrid,2023-10-08
PRD01635,USR00669,0.5111,hybrid,2023-08-14
PRD00588,USR01026,0.7482,collaborative,2024-10-02
PRD01665,USR00717,0.8291,hybrid,2023-10-04
PRD01009,USR01230,0.7737,collaborative,2025-01-24
PRD01217,USR00402,0.9202,content-based,2024-12-07
PRD02002,USR00334,0.9986,content-based,2023-04-06
PRD02901,USR01491,0.8203,content-based,2025-01-25
PRD02826,USR01094,0.7593,content-based,2025-12-28
PRD00211,USR00453,0.8718,node-similarity,2025-01-27
PRD02536,USR00283,0.8513,collaborative,2025-01-08
PRD01455,USR00869,0.6623,collaborative,2024-07-28
PRD01555,USR00092,0.9122,hybrid,2023-07-17
PRD00217,USR01049,0.873,content-based,2024-04-18
PRD00953,USR00815,0.8964,collaborative,2024-05-05
PRD01662,USR00215,0.8812,collaborative,2024-08-26
PRD00852,USR01201,0.6217,hybrid,2024-01-19
PRD00860,USR00109,0.6999,node-similarity,2025-01-22
PRD02348,USR00632,0.9568,node-similarity,2025-05-24
PRD02777,USR00602,0.6716,collaborative,2025-01-28
PRD02018,USR00804,0.897,hybrid,2024-06-09
PRD00455,USR01164,0.6209,content-based,2024-12-03
PRD01823,USR00968,0.9647,content-based,2025-10-01
PRD00686,USR00644,0.8492,node-similarity,2024-02-16
PRD02485,USR00250,0.855,pagerank,2024-01-10
PRD00502,USR01038,0.7506,content-based,2024-05-15
PRD01320,USR01377,0.7082,pagerank,2024-09-17
PRD00322,USR01470,0.7197,content-based,2023-01-18
PRD01795,USR00193,0.8742,hybrid,2024-02-27
PRD02264,USR00031,0.884,node-similarity,2025-01-01
PRD00803,USR00157,0.8131,collaborative,2025-01-08
PRD01813,USR00273,0.5118,collaborative,2023-03-14
PRD02635,USR00918,0.5267,pagerank,2024-01-28
PRD01830,USR00547,0.5713,node-similarity,2023-05-02
PRD00850,USR00760,0.545,hybrid,2023-08-22
PRD00639,USR01065,0.5844,content-based,2025-05-12
PRD00769,USR00626,0.6707,content-based,2025-09-13
PRD01302,USR00394,0.9956,pagerank,2025-08-06
PRD02970,USR00839,0.9347,pagerank,2024-04-05
PRD02361,USR00213,0.9594,content-based,2025-02-17
PRD00104,USR00311,0.6995,pagerank,2023-12-06
PRD00420,USR00699,0.9867,content-based,2025-04-18
PRD00339,USR00551,0.7664,hybrid,2025-03-14
PRD01299,USR00383,0.8509,pagerank,2025-06-22
PRD00549,USR00213,0.658,collaborative,2024-12-12
PRD01325,USR01204,0.8408,collaborative,2025-02-13
PRD01931,USR00903,0.9282,content-based,2024-05-24
PRD01401,USR00431,0.6623,hybrid,2024-08-17
PRD00463,USR00418,0.7377,collaborative,2024-10-07
PRD01105,USR00453,0.9768,content-based,2024-08-21
PRD02993,USR00872,0.8413,content-based,2023-05-26
PRD01162,USR01141,0.5442,collaborative,2024-11-09
PRD02146,USR00609,0.7438,content-based,2024-03-03
PRD00072,USR00665,0.8978,hybrid,2025-07-14
PRD02759,USR00385,0.9907,content-based,2023-03-19
PRD01447,USR00095,0.5554,collaborative,2024-02-04
PRD02022,USR01229,0.6165,collaborative,2023-01-05
PRD01250,USR00337,0.6641,node-similarity,2024-05-19
PRD01115,USR00976,0.9964,collaborative,2024-04-02
PRD01954,USR01305,0.5273,pagerank,2025-11-11
PRD00700,USR00707,0.5738,collaborative,2023-04-14
PRD00728,USR01471,0.6114,hybrid,2023-12-09
PRD01477,USR01134,0.6843,collaborative,2023-02-16
PRD00885,USR00741,0.8332,collaborative,2025-11-19
PRD02297,USR00808,0.9634,pagerank,2025-03-14
PRD01275,USR00123,0.8249,pagerank,2025-04-12
PRD02368,USR01123,0.618,pagerank,2023-10-29
PRD01826,USR01194,0.6313,node-similarity,2023-09-21
PRD01779,USR00241,0.8025,hybrid,2025-03-06
PRD02718,USR00011,0.9174,node-similarity,2023-03-26
PRD02594,USR01249,0.9361,node-similarity,2023-04-19
PRD01785,USR00520,0.6013,node-similarity,2024-10-02
PRD00945,USR01443,0.8518,node-similarity,2024-04-12
PRD02746,USR01449,0.6027,hybrid,2025-06-06
PRD02062,USR00762,0.6755,collaborative,2024-07-31
PRD00048,USR00257,0.9224,hybrid,2023-03-26
PRD02735,USR00847,0.6114,pagerank,2023-03-28
PRD00503,USR01000,0.8157,pagerank,2023-08-22
PRD02045,USR00441,0.8258,content-based,2025-05-23
PRD01504,USR00092,0.6272,hybrid,2025-04-28
PRD01355,USR00430,0.6939,pagerank,2024-04-13
PRD02740,USR00502,0.9351,node-similarity,2024-11-19
PRD00231,USR00836,0.7061,hybrid,2024-01-20
PRD01665,USR01485,0.7858,content-based,2023-07-31
PRD00271,USR01173,0.8671,collaborative,2023-02-13
PRD02227,USR01379,0.9917,collaborative,2023-11-08
PRD01536,USR00090,0.7624,hybrid,2025-01-05
PRD01731,USR01406,0.6481,pagerank,2023-06-26
PRD01573,USR00764,0.7434,pagerank,2024-09-03
PRD01466,USR01332,0.8413,collaborative,2025-07-07
PRD01694,USR01055,0.5673,content-based,2025-08-09
PRD00362,USR00013,0.5525,hybrid,2024-12-18
PRD02695,USR00655,0.5823,pagerank,2023-02-13
PRD00974,USR01218,0.7204,node-similarity,2023-11-04
PRD01621,USR01452,0.9295,content-based,2024-01-24
PRD01488,USR00419,0.8202,hybrid,2025-10-14
PRD01709,USR00101,0.5117,collaborative,2023-12-08
PRD01105,USR00099,0.661,pagerank,2025-07-16
PRD00366,USR01029,0.9299,content-based,2024-07-17
PRD01613,USR00424,0.9444,node-similarity,2025-09-08
PRD02288,USR01488,0.5301,collaborative,2024-04-24
PRD01051,USR00532,0.7334,content-based,2025-06-01
PRD01683,USR00978,0.6582,content-based,2025-06-05
PRD02502,USR01205,0.9494,hybrid,2025-07-26
PRD02704,USR00985,0.9447,node-similarity,2024-08-09
PRD00131,USR01192,0.7132,collaborative,2025-03-20
PRD01343,USR01315,0.5995,hybrid,2025-05-25
PRD02605,USR00279,0.646,pagerank,2023-06-21
PRD01553,USR00064,0.8581,node-similarity,2025-02-27
PRD01410,USR01452,0.8087,node-similarity,2024-08-23
PRD00711,USR00330,0.7461,collaborative,2024-12-10
PRD01563,USR00987,0.7141,hybrid,2025-04-05
PRD00396,USR00840,0.9932,node-similarity,2024-04-14
PRD01393,USR00330,0.8609,content-based,2024-12-16
PRD02044,USR00566,0.6195,hybrid,2023-04-18
PRD00487,USR00435,0.699,pagerank,2024-05-13
PRD01299,USR01081,0.7413,collaborative,2023-02-23
PRD01260,USR00552,0.9278,content-based,2023-09-03
PRD00338,USR00143,0.5701,node-similarity,2023-04-02
PRD01808,USR00656,0.5502,node-similarity,2024-11-20
PRD00928,USR00535,0.7075,pagerank,2025-12-11
PRD01238,USR00780,0.982,hybrid,2024-05-10
PRD02493,USR01089,0.9613,collaborative,2023-10-27
PRD02168,USR00411,0.962,content-based,2023-03-07
PRD01575,USR00263,0.9404,hybrid,2024-02-13
PRD02212,USR00033,0.5199,hybrid,2025-07-16
PRD00889,USR00981,0.8185,content-based,2023-04-19
PRD01336,USR01469,0.8636,pagerank,2023-06-26
PRD01069,USR00589,0.7258,hybrid,2024-08-02
PRD02165,USR00125,0.7679,pagerank,2023-12-30
PRD01167,USR00232,0.7393,hybrid,2025-09-05
PRD01715,USR01333,0.8476,node-similarity,2023-05-30
PRD02756,USR00366,0.5795,pagerank,2025-12-28
PRD02115,USR00244,0.9744,content-based,2023-03-01
PRD00491,USR00254,0.7087,collaborative,2023-06-07
PRD00240,USR00878,0.8155,hybrid,2024-08-28
PRD01857,USR00758,0.6623,collaborative,2023-03-29
PRD00952,USR00068,0.955,node-similarity,2023-05-06
PRD02961,USR00481,0.7086,hybrid,2025-04-27
PRD00028,USR00991,0.8908,pagerank,2024-07-19
PRD00713,USR00185,0.9078,content-based,2023-06-01
PRD01729,USR01074,0.668,content-based,2024-07-05
PRD02677,USR00468,0.7292,hybrid,2025-05-19
PRD00118,USR00136,0.5019,node-similarity,2024-06-20
PRD00171,USR00538,0.8018,hybrid,2024-06-18
PRD00070,USR00229,0.5512,node-similarity,2024-04-03
PRD01535,USR00115,0.754,node-similarity,2024-10-22
PRD02351,USR01034,0.8124,hybrid,2023-08-24
PRD00354,USR00614,0.8331,node-similarity,2024-07-29
PRD00538,USR00859,0.7732,node-similarity,2023-03-10
PRD00821,USR00516,0.7242,pagerank,2024-04-01
PRD01430,USR00037,0.5479,hybrid,2023-11-25
PRD01052,USR00603,0.5663,pagerank,2024-07-07
PRD02524,USR00446,0.8291,hybrid,2023-09-28
PRD00485,USR01040,0.8666,collaborative,2024-07-21
PRD01219,USR00754,0.6073,node-similarity,2023-01-24
PRD00301,USR00801,0.5703,node-similarity,2024-11-24
PRD01438,USR00893,0.7829,hybrid,2025-12-15
PRD01745,USR00245,0.9553,collaborative,2023-08-21
PRD01349,USR00621,0.5024,node-similarity,2025-05-14
PRD00848,USR00273,0.8406,collaborative,2025-05-14
PRD01862,USR01260,0.7898,node-similarity,2024-05-01
PRD01741,USR01333,0.8541,pagerank,2025-05-23
PRD00803,USR00193,0.8349,collaborative,2023-10-21
PRD00089,USR00758,0.8946,node-similarity,2025-04-16
PRD00948,USR00600,0.7662,collaborative,2025-01-25
PRD02699,USR00257,0.6962,hybrid,2024-05-26
PRD01481,USR01478,0.7113,content-based,2023-02-26
PRD01889,USR00222,0.8032,pagerank,2023-11-26
PRD01026,USR00615,0.5446,pagerank,2025-05-15
PRD02990,USR00930,0.6631,hybrid,2024-10-23
PRD00815,USR01354,0.5445,pagerank,2025-10-07
PRD02049,USR00281,0.7954,collaborative,2025-11-06
PRD02165,USR00351,0.853,hybrid,2024-04-13
PRD00228,USR00030,0.7097,content-based,2024-04-11
PRD00592,USR00552,0.6747,node-similarity,2023-06-25
PRD01671,USR00405,0.7406,content-based,2023-07-08
PRD02757,USR00378,0.6414,collaborative,2023-05-19
PRD00059,USR00034,0.5918,content-based,2025-03-14
PRD00969,USR00724,0.845,collaborative,2025-09-23
PRD02063,USR01142,0.5152,content-based,2023-08-01
PRD00435,USR00855,0.9597,collaborative,2023-09-25
PRD00058,USR00968,0.5983,pagerank,2024-05-14
PRD01362,USR01451,0.8859,pagerank,2023-06-05
PRD02117,USR00271,0.5073,collaborative,2023-10-27
PRD01824,USR00016,0.7386,node-similarity,2023-10-23
PRD00901,USR00688,0.9808,hybrid,2025-05-29
PRD00107,USR00692,0.8722,node-similarity,2023-09-11
PRD00819,USR00064,0.7005,node-similarity,2023-01-10
PRD02065,USR01144,0.5904,hybrid,2024-12-16
PRD01552,USR00208,0.5576,content-based,2023-12-24
PRD00181,USR00432,0.5275,hybrid,2023-04-05
PRD02698,USR00041,0.9242,content-based,2023-12-25
PRD01720,USR00008,0.5647,pagerank,2023-09-26
PRD00077,USR00571,0.7519,node-similarity,2023-03-11
PRD01543,USR01003,0.6977,pagerank,2024-12-03
PRD01214,USR01344,0.5745,content-based,2023-10-19
PRD00343,USR00385,0.8842,content-based,2023-10-21
PRD02630,USR00552,0.9346,content-based,2024-12-01
PRD02742,USR01116,0.8962,content-based,2023-11-29
PRD02846,USR00959,0.7537,hybrid,2025-07-26
PRD02344,USR00591,0.7901,collaborative,2023-01-31
PRD01839,USR01223,0.5507,node-similarity,2024-07-10
PRD02759,USR00790,0.5553,collaborative,2024-07-31
PRD00596,USR00143,0.6165,content-based,2023-09-28
PRD01368,USR00750,0.9967,node-similarity,2024-03-08
PRD00520,USR01491,0.9881,collaborative,2024-08-26
PRD00605,USR00349,0.7867,hybrid,2025-08-17
PRD02994,USR01498,0.8776,hybrid,2023-09-26
PRD00431,USR00871,0.8598,pagerank,2025-01-15
PRD02156,USR00894,0.5866,content-based,2025-04-15
PRD00115,USR01053,0.6625,pagerank,2023-05-26
PRD01109,USR01092,0.7554,node-similarity,2025-03-21
PRD02992,USR00725,0.5174,node-similarity,2023-08-13
PRD02737,USR00855,0.9286,collaborative,2025-11-14
PRD00153,USR01363,0.9243,hybrid,2024-12-31
PRD01110,USR00804,0.7325,node-similarity,2024-12-01
PRD00848,USR00899,0.6548,hybrid,2023-04-06
PRD00077,USR00626,0.919,collaborative,2023-04-05
PRD01858,USR01165,0.5316,node-similarity,2023-01-24
PRD00751,USR00033,0.6669,collaborative,2025-03-14
PRD02278,USR00896,0.6297,hybrid,2025-07-25
PRD02798,USR01084,0.8381,pagerank,2024-11-15
PRD00285,USR01057,0.8619,collaborative,2024-08-02
PRD01341,USR01360,0.7658,node-similarity,2024-02-05
PRD01868,USR00143,0.8318,content-based,2025-05-03
PRD00675,USR00709,0.5217,collaborative,2024-12-08
PRD01004,USR00720,0.5007,hybrid,2025-04-16
PRD02024,USR00129,0.853,hybrid,2024-09-11
PRD01095,USR00399,0.5835,pagerank,2025-03-25
PRD01078,USR01172,0.7592,pagerank,2023-04-28
PRD02972,USR01266,0.8242,node-similarity,2023-04-14
PRD02875,USR01059,0.9774,node-similarity,2024-03-17
PRD01852,USR00291,0.7571,collaborative,2023-05-23
PRD02574,USR00256,0.8822,node-similarity,2025-04-01
PRD01966,USR01180,0.6771,content-based,2023-05-07
PRD00948,USR00604,0.5064,node-similarity,2023-12-02
PRD02625,USR01075,0.8487,pagerank,2023-12-29
PRD01285,USR00192,0.9673,pagerank,2024-04-14
PRD02116,USR01347,0.9613,content-based,2023-06-29
PRD00471,USR00261,0.7384,content-based,2025-01-05
PRD02750,USR00681,0.7308,content-based,2023-04-24
PRD02002,USR00182,0.8565,collaborative,2025-01-02
PRD01373,USR01438,0.7849,hybrid,2024-03-28
PRD01704,USR00024,0.9649,hybrid,2024-11-27
PRD00039,USR00750,0.7418,pagerank,2024-04-21
PRD02427,USR00216,0.6024,pagerank,2024-11-12
PRD00323,USR00546,0.8242,content-based,2025-01-30
PRD00116,USR01083,0.7284,node-similarity,2023-10-20
PRD02005,USR00776,0.5173,collaborative,2025-05-29
PRD02712,USR00206,0.7936,pagerank,2024-01-06
PRD02949,USR00539,0.5807,collaborative,2025-05-22
PRD01440,USR00218,0.6626,content-based,2023-09-08
PRD01799,USR00219,0.8093,hybrid,2025-11-21
PRD01899,USR00079,0.7607,pagerank,2024-02-01
PRD00161,USR01107,0.8261,content-based,2024-07-19
PRD01195,USR00814,0.8726,collaborative,2024-02-04
PRD00438,USR01439,0.7643,hybrid,2023-08-20
PRD00669,USR00426,0.9754,pagerank,2025-04-19
PRD00801,USR00921,0.6473,collaborative,2025-06-29
PRD01296,USR01078,0.6368,collaborative,2023-09-18
PRD01862,USR00322,0.5958,node-similarity,2024-07-26
PRD02243,USR00098,0.5298,pagerank,2023-12-13
PRD02308,USR01260,0.6947,node-similarity,2024-10-15
PRD02146,USR00482,0.5812,pagerank,2025-11-07
PRD01378,USR00097,0.9365,content-based,2025-10-30
PRD02075,USR01410,0.9269,node-similarity,2023-03-30
PRD00484,USR00596,0.9029,collaborative,2024-03-10
PRD01651,USR00508,0.5858,content-based,2024-12-26
PRD00301,USR00088,0.8942,pagerank,2024-06-01
PRD02141,USR01052,0.5228,hybrid,2023-02-07
PRD00824,USR01463,0.6008,collaborative,2025-08-28
PRD00068,USR00920,0.6723,content-based,2023-02-12
PRD02088,USR00338,0.718,pagerank,2023-12-07
PRD02135,USR00767,0.9166,hybrid,2024-07-04
PRD02271,USR00290,0.8996,content-based,2024-12-05
PRD00697,USR00115,0.612,pagerank,2025-04-18
PRD00737,USR00562,0.6362,node-similarity,2025-01-05
PRD00800,USR01461,0.9349,hybrid,2023-08-05
PRD01078,USR00396,0.8268,node-similarity,2023-04-12
PRD02346,USR01485,0.5458,collaborative,2024-07-18
PRD00607,USR01348,0.8433,content-based,2024-04-09
PRD02662,USR00968,0.6782,pagerank,2024-07-07
PRD00007,USR00961,0.801,collaborative,2025-08-01
PRD02949,USR01017,0.9398,node-similarity,2023-03-13
PRD01943,USR00863,0.8086,hybrid,2024-03-27
PRD00292,USR00190,0.5084,content-based,2025-04-11
PRD00973,USR00225,0.5685,collaborative,2023-03-05
PRD00673,USR01121,0.6469,content-based,2023-01-14
PRD02739,USR01019,0.6179,node-similarity,2023-03-26
PRD01705,USR00797,0.5286,collaborative,2024-01-26
PRD00203,USR00259,0.536,content-based,2024-08-12
PRD02380,USR00784,0.5182,hybrid,2024-10-29
PRD02220,USR00066,0.6692,content-based,2025-09-30
PRD00434,USR00393,0.8399,hybrid,2023-07-06
PRD00094,USR00875,0.9761,pagerank,2025-05-12
PRD02502,USR01299,0.6284,pagerank,2025-03-06
PRD01071,USR00150,0.9209,content-based,2023-12-28
PRD02736,USR00314,0.5691,pagerank,2024-05-02
PRD01903,USR00149,0.9775,node-similarity,2025-07-23
PRD02901,USR01454,0.9913,pagerank,2024-08-18
PRD00834,USR01412,0.9206,pagerank,2025-03-06
PRD00182,USR00239,0.9712,hybrid,2025-03-25
PRD01015,USR01333,0.6391,pagerank,2023-07-11
PRD01425,USR00474,0.771,collaborative,2024-02-07
PRD02042,USR01378,0.8103,hybrid,2024-03-24
PRD02479,USR00489,0.8585,collaborative,2025-08-13
PRD00065,USR01296,0.9422,node-similarity,2025-04-28
PRD01600,USR00154,0.8738,node-similarity,2023-06-19
PRD01677,USR00910,0.8535,hybrid,2025-08-17
PRD01291,USR00213,0.7377,hybrid,2024-04-07
PRD00768,USR00228,0.8444,hybrid,2025-12-03
PRD00673,USR00254,0.812,content-based,2023-11-17
PRD00958,USR01402,0.5375,collaborative,2023-10-19
PRD01487,USR00872,0.6374,node-similarity,2023-03-28
PRD02829,USR00293,0.7492,pagerank,2025-08-11
PRD00608,USR01041,0.6113,pagerank,2025-05-08
PRD00053,USR00478,0.9559,collaborative,2023-09-26
PRD00936,USR00441,0.8476,pagerank,2023-01-08
PRD02713,USR01147,0.8779,content-based,2023-12-22
PRD01615,USR00280,0.6174,pagerank,2024-08-20
PRD02557,USR01145,0.983,pagerank,2025-04-24
PRD02278,USR00750,0.5891,node-similarity,2025-01-21
PRD01737,USR01235,0.594,hybrid,2025-02-08
